plates mjds fibers
4650 55648 605
6148 56209 265
6377 56243 740
5426 55987 402
3813 55532 715
4889 55709 695
4214 55451 938
4535 55860 362
4997 55738 27
3537 55116 401
3549 55144 846
4602 55644 637
5152 56010 540
6717 56397 978
5856 56090 85
6709 56429 332
5890 56037 428
5114 55883 997
5495 55896 968
6648 56383 261
6115 56237 193
6463 56340 481
4773 55648 93
3840 55574 606
4024 55646 2
4227 55481 398
3639 55205 644
4501 55590 220
3675 55154 883
4223 55451 181
3622 55123 895
3945 55648 639
5809 56353 994
6254 56268 88
5742 56636 806
6441 56364 483
7446 56722 983
5361 55973 838
5359 55953 393
4739 55644 692
6410 56336 350
4558 55569 700
4226 55475 208
6439 56358 867
4567 55589 498
6792 56432 961
3651 55247 197
4869 55896 999
5699 55953 987
4639 55944 578
4181 55685 448
5808 56325 677
7030 56448 311
4727 55693 631
4049 55591 21
6703 56636 193
7108 56686 728
6691 56413 240
6675 56415 42
4399 55811 551
5951 56102 926
5320 55999 737
6310 56455 351
6734 56386 949
6451 56358 871
7136 56570 948
5950 56211 166
6202 56266 713
6127 56274 778
5142 55825 566
5394 56001 742
5794 56282 538
4044 55359 570
4499 55572 645
3931 55350 167
6131 56211 643
6255 56240 994
7135 56564 966
6592 56535 602
5305 55984 324
4299 55827 143
3854 55247 250
3971 55322 871
3826 55563 897
5016 55709 964
4401 55510 689
4619 55599 663
6142 56219 632
6449 56356 14
4375 55889 317
4561 55614 4
6648 56383 362
4504 55571 537
4446 55589 23
5005 55751 329
6705 56636 562
6207 56239 149
6585 56479 65
4763 55869 638
7090 56659 966
5494 55857 172
6195 56220 416
5180 55947 70
5377 55957 313
6172 56269 872
4350 55556 514
6630 56358 177
3701 55540 436
5320 55999 644
5179 55957 68
5969 56069 628
6050 56089 487
4204 55470 191
6013 56074 695
6306 56487 875
5393 55946 638
5311 55956 358
6759 56416 805
5421 55980 920
4017 55329 779
6015 56096 443
5441 56017 634
5140 55836 692
5957 56210 666
6603 56567 952
5706 56165 259
6421 56274 187
6605 56565 331
4480 55591 341
6507 56478 528
5982 56074 775
4697 55660 211
7145 56567 664
7457 56746 193
7116 56681 118
4795 55889 920
4271 55507 603
4508 55600 429
5009 55707 11
4205 55454 139
3756 55505 486
5418 56037 581
4551 55569 403
4662 55590 202
4273 55506 914
7049 56570 957
6782 56602 615
4804 55679 225
5706 56165 64
4506 55568 281
3662 55155 323
7082 56713 883
7128 56567 425
5892 56035 387
4539 55865 605
5164 56067 868
5398 56011 824
3604 55146 677
4394 55924 952
5787 56254 70
7035 56568 253
7318 56738 129
4366 55536 754
5999 56089 269
5047 55833 562
6726 56394 162
5975 56334 331
5289 55893 816
5786 56251 873
5370 56003 269
6042 56101 154
5049 56103 397
4492 55565 405
4282 55507 534
4876 55679 382
7103 56661 621
4180 55679 733
6627 56369 496
4786 55651 426
6128 56236 409
5472 55976 163
3867 55652 849
5387 56009 372
4850 55929 281
6279 56243 648
6513 56543 618
4536 55857 579
6287 56221 209
5469 56037 975
6415 56310 226
3817 55277 731
5195 56048 930
7056 56577 277
7277 56748 838
6692 56390 349
6169 56193 273
6423 56313 757
5428 56029 29
3932 55337 645
5767 56245 327
4773 55648 65
4892 55738 959
6460 56334 669
6205 56187 994
6205 56187 197
7099 56666 97
7037 56570 780
4743 55645 861
6727 56369 461
5361 55973 573
4896 55712 677
4964 55749 40
3825 55533 383
5425 56003 214
5857 56092 29
7259 56603 441
3540 55127 766
6513 56543 729
7337 56662 564
5882 56029 423
3551 55156 469
7310 56693 544
4359 55533 578
4723 56033 109
6125 56273 261
4574 55621 555
4494 55569 273
7429 56740 412
5376 55987 856
6787 56447 223
4063 55364 151
6981 56443 508
4713 56044 205
4847 55931 864
7239 56693 718
4799 55656 291
4489 55545 107
5116 55857 726
5479 56016 728
4447 55542 130
6700 56384 642
6266 56223 724
5738 56002 292
6742 56415 189
5319 55953 303
3987 55590 325
4213 55449 788
6388 56309 736
6641 56383 978
6180 56301 120
7393 56749 947
4498 55615 432
6267 56279 88
5851 56075 732
4865 55713 256
5053 56213 417
7159 56603 807
6316 56483 119
4088 55451 921
6421 56274 696
4322 55503 634
5350 56009 800
7137 56566 592
7282 56660 197
5286 56225 541
5742 56636 87
4024 55646 135
5375 55973 993
7059 56592 42
6014 56072 695
6202 56266 880
6283 56239 361
7414 56748 477
6132 56267 938
5472 55976 313
4201 55443 939
4858 55686 433
5049 56103 615
5887 56035 81
5177 56245 446
4366 55536 596
5156 55925 713
4341 55538 286
6039 56099 542
4754 55649 999
4205 55454 734
5313 55973 393
5742 56636 776
4714 56041 95
4866 55895 792
5313 55973 348
4604 55983 562
7082 56713 440
6117 56272 484
6279 56243 578
7167 56604 661
4620 55652 230
6786 56448 674
6149 56194 787
4566 55630 331
4288 55501 375
5873 56035 242
5414 56014 469
3658 55152 401
4868 55895 101
5470 56008 889
6403 56357 121
6709 56429 596
6722 56431 987
4960 55747 228
4802 55652 800
4751 55646 359
6605 56565 872
3816 55272 604
5343 55999 907
4893 55709 480
6046 56096 553
3764 55514 196
4657 55591 677
4546 55835 437
7043 56576 918
5395 56003 625
4174 55659 343
4688 56008 219
6658 56606 676
6710 56416 560
7095 56625 318
6179 56221 253
5870 56065 191
5174 56047 12
4527 55590 175
5299 55927 898
4628 55646 664
5977 56098 277
6004 56066 868
3825 55533 353
6756 56426 351
3780 55240 943
7414 56748 270
4977 56047 744
6193 56237 947
6618 56401 961
3774 55244 442
4179 55684 118
4008 55356 623
6624 56385 979
7118 56686 940
4320 55894 166
5054 56191 1000
6429 56274 617
3822 55544 914
6516 56571 991
6658 56606 202
5438 56002 517
5879 56047 565
3820 55542 946
4789 55923 827
4036 55330 723
7385 56710 657
5944 56220 386
7248 56630 830
4773 55648 715
5946 56101 534
7457 56746 492
5900 56043 912
4662 55590 187
3536 55098 854
5393 55946 70
4498 55615 357
4176 55682 939
6805 56442 100
5201 55832 114
6202 56266 645
5960 56097 461
5306 55926 338
7338 56669 297
4366 55536 878
3822 55544 806
5187 56074 10
5159 55856 283
3818 55532 158
3662 55155 422
6449 56356 369
7029 56455 2
5944 56220 563
6373 56298 102
4479 55592 245
3857 55272 240
4715 55653 261
6187 56244 571
6030 56097 182
4754 55649 670
4394 55924 314
5768 56017 700
5352 56269 363
4049 55591 395
6115 56237 358
4555 56189 332
5286 56225 136
4298 55511 533
7429 56740 509
3687 55269 270
3736 55214 928
7164 56597 523
4079 55363 379
5353 55980 305
4315 55503 159
3950 55680 20
5408 56038 460
7427 56751 140
7049 56570 39
3604 55146 736
7033 56565 605
7181 56662 647
5739 55976 745
5966 56101 709
5111 55840 102
5898 56045 25
6441 56364 622
4545 55567 165
3935 55326 490
4227 55481 63
6024 56088 249
5771 56011 677
3847 55298 506
5715 56657 4
6140 56189 738
7427 56751 199
5146 55831 901
7306 56663 163
4667 55868 780
6588 56536 319
6166 56181 590
6518 56567 506
5852 56034 387
4088 55451 5
4269 55502 569
4239 55458 730
5441 56017 456
6198 56211 149
4565 55591 54
3659 55151 194
6316 56483 515
6656 56624 917
4344 55557 125
6032 56067 732
5400 56308 461
4426 56105 542
4625 55632 647
4284 55863 284
3857 55272 20
3872 55382 818
6716 56401 217
6648 56383 657
4016 55632 980
5471 56034 158
4077 55361 846
4783 55652 219
6687 56602 454
4460 55533 541
5857 56092 951
5296 55922 38
6828 56430 767
4710 55707 132
5298 55979 811
5792 56269 936
4194 55450 702
3800 55486 792
5874 56039 63
5879 56047 617
5982 56074 23
5442 55978 37
5157 55923 351
6589 56536 486
5149 55944 409
4708 55704 278
6297 56218 972
3858 55273 36
4629 55630 471
4549 55556 679
6370 56238 58
5400 56308 474
5008 55744 212
3774 55244 507
4975 56037 984
4973 56042 883
6618 56401 677
6265 56248 635
6433 56339 213
3683 55178 389
5185 55978 184
7448 56739 34
6662 56364 189
4611 55603 579
3752 55236 539
3648 55131 753
6882 56541 712
3800 55486 915
5367 55986 503
4768 55944 650
3979 55597 351
5112 55895 597
4874 55673 504
4784 55677 942
6835 56420 339
5288 55865 160
6424 56272 840
6136 56206 273
5479 56016 779
6385 56356 743
6752 56366 32
5736 55984 31
6178 56213 162
6787 56447 811
5493 56009 539
3586 55181 828
6413 56336 596
4287 55483 405
4481 55630 815
3767 55214 624
6591 56535 502
4754 55649 268
6258 56238 297
7259 56603 984
4718 55750 847
5110 55913 496
4061 55362 248
5133 55860 981
4799 55656 587
4068 55445 554
6262 56267 691
6207 56239 865
4265 55505 191
4005 55325 587
7040 56574 58
3686 55268 736
5474 56036 262
6482 56358 691
5192 56066 232
6032 56067 385
5452 55957 412
4443 55539 133
6441 56364 809
6008 56093 149
4093 55475 31
5986 56328 753
3865 55272 526
4038 55363 211
5477 56030 283
6157 56238 997
3611 55128 168
5344 55924 616
6647 56390 48
7095 56625 32
4371 55830 657
4614 55604 620
6307 56205 859
4535 55860 999
6695 56628 175
6832 56426 453
6645 56398 335
6419 56331 38
3804 55267 938
6648 56383 457
3961 55654 783
4699 55684 327
4843 55860 932
6443 56367 722
5465 55988 611
4078 55358 665
4216 55477 938
4177 55688 4
5296 55922 71
4278 55505 48
6662 56364 952
4353 55532 367
4970 56039 40
5037 55823 667
4683 55924 143
6881 56540 59
4344 55557 715
3753 55486 789
6697 56419 796
7140 56569 320
7254 56625 188
3752 55236 962
7328 56715 983
6386 56325 274
5320 55999 887
3764 55514 924
5853 56045 34
7056 56577 575
4689 55656 642
4687 56338 80
6378 56330 95
6433 56339 880
4737 55630 829
5333 56001 635
4668 56211 966
6471 56309 99
3836 55302 728
4025 55350 263
7306 56663 336
5054 56191 909
5980 56338 614
3868 55360 486
6518 56567 698
5325 55980 288
4501 55590 659
4695 55957 360
6062 56091 397
4238 55455 816
5203 56034 129
6305 56563 568
5124 55894 982
5287 55952 168
5324 55947 767
6048 56072 706
4860 55691 642
3832 55289 870
4214 55451 918
6184 56267 3
6443 56367 13
4572 55622 865
5476 55986 679
4779 55656 458
5869 56064 427
7163 56593 876
5289 55893 305
6432 56309 701
4191 55444 957
5448 56013 896
7298 56661 180
6505 56560 724
6760 56425 390
4182 55446 121
3922 55333 597
6621 56366 801
3640 55158 637
6582 56274 388
6602 56571 529
7259 56603 931
5360 55983 776
4664 56192 147
4293 55509 708
4804 55679 40
3687 55269 714
4209 55478 506
6732 56370 278
5858 56063 131
5178 56246 584
4446 55589 931
3961 55654 773
4067 55361 564
5716 56662 472
6473 56363 787
5207 56018 527
5960 56097 320
5694 56213 40
6169 56193 577
6796 56453 793
4803 55734 648
5124 55894 44
7445 56720 578
4388 55536 527
4468 55894 864
5448 56013 638
6648 56383 126
7450 56722 785
3791 55501 33
7385 56710 653
5712 56602 323
4657 55591 739
6404 56330 643
4775 55708 620
7041 56569 202
6487 56362 919
4988 55825 592
6124 56211 553
5330 56000 558
3936 55302 647
6815 56419 127
5415 55982 461
3604 55146 84
5043 56187 500
4615 55618 431
4312 55511 684
5857 56092 306
5149 55944 842
3787 55565 948
5132 55858 675
6430 56299 178
5417 55978 364
4038 55363 209
4849 55945 939
5346 55955 943
5362 56017 158
7083 56710 884
3551 55156 817
5435 55982 288
3818 55532 469
5952 56453 51
6748 56371 41
6700 56010 78
4662 55590 764
7336 56656 950
3745 55234 610
5136 55836 468
4080 55368 599
3983 55603 22
4974 56038 204
4322 55503 854
5701 55949 699
5200 55499 594
5478 56014 570
5349 55929 676
7130 56568 878
6183 56210 353
4688 56008 176
3767 55214 755
4833 55679 902
5205 56040 932
6593 56270 928
6636 56367 256
4450 55540 85
5010 55748 80
4753 55674 128
4507 55564 717
6191 56248 932
3666 55159 359
7292 56709 134
4703 55617 449
5789 56246 810
5138 55830 886
6413 56336 86
7377 56741 849
5423 55958 632
4030 55634 962
4241 55450 755
5026 55855 321
6125 56273 424
7109 56658 748
7159 56603 348
4508 55600 857
3781 55243 230
4295 55858 872
4494 55569 779
6157 56238 236
4419 55867 516
5466 56033 519
7242 56628 426
4689 55656 903
5903 56064 636
5015 55707 997
4533 55855 156
4840 55690 417
4278 55505 280
4046 55605 417
6173 56238 392
4603 55999 141
6495 56339 443
4758 55682 266
4214 55451 203
3966 55571 341
4263 55484 230
3767 55214 476
7084 56624 222
7027 56448 13
6969 56420 205
5398 56011 76
6747 56388 268
5152 56010 191
3956 55656 781
5324 55947 897
5701 55949 219
4064 55366 687
3536 55098 730
6714 56447 883
6836 56443 460
6026 56071 667
6059 56093 989
5056 55921 248
4415 55831 674
6114 56209 301
5339 55922 612
4984 55827 748
5107 55940 926
4073 55663 536
4485 55836 665
6718 56398 92
3941 55321 237
5342 56003 258
5003 55715 95
3935 55326 626
5133 55860 66
4175 55680 225
4412 55912 905
7059 56592 431
5955 56456 49
6279 56243 981
7036 56569 69
6783 56284 865
5187 56074 571
6632 56366 49
5186 55987 182
4893 55709 572
6402 56334 413
4956 55737 121
4767 55946 858
4804 55679 901
6592 56535 106
4742 55660 245
5999 56089 360
4240 55455 938
6685 56412 87
6393 56341 279
5740 55998 435
6428 56279 434
4055 55359 904
7045 56577 699
4964 55749 448
6175 56265 592
7320 56722 131
5152 56010 719
6981 56443 427
4988 55825 401
4511 55602 320
4786 55651 704
4008 55356 529
4505 55603 342
3609 55201 846
5341 55931 664
6732 56370 939
4356 55829 389
6790 56430 591
5806 56310 552
3809 55533 882
6733 56369 30
7140 56569 356
4553 55584 367
6599 56567 355
6436 56363 931
4870 55923 703
5348 55978 428
5151 56567 390
5043 56187 364
3946 55298 809
7124 56720 906
6722 56431 427
6431 56311 559
5013 55723 275
5321 55945 55
5126 55923 702
5350 56009 680
7294 56739 862
6061 56076 526
4365 55539 147
4310 55508 798
6487 56362 458
6293 56561 138
6446 56363 633
5431 56011 427
7056 56577 36
5166 56065 137
4263 55484 456
7090 56659 895
6266 56223 463
3825 55533 274
5467 55973 209
4191 55444 80
5372 55978 368
7454 56751 966
5994 56101 747
3549 55144 440
5112 55895 379
5452 55957 332
5400 56308 173
5345 56010 74
6485 56342 790
4405 55854 49
6314 56191 387
3666 55159 184
3762 55507 210
4194 55450 376
6181 56239 573
6816 56444 743
4313 55857 986
6056 56092 152
4466 55857 791
5452 55957 536
3800 55486 326
4659 55587 72
6487 56362 48
6699 56411 486
6697 56419 320
4656 55828 240
5469 56037 481
6731 56385 899
6648 56383 931
5359 55953 52
3760 55268 564
5336 55957 183
5463 56003 23
4318 55508 184
4007 55327 286
4990 55743 111
3867 55652 620
7134 56566 797
6673 56419 720
3680 55159 960
5183 55976 186
7182 56665 898
4043 55630 201
3862 55276 679
5726 56626 422
6623 56367 682
5964 56098 521
6194 56190 966
4359 55533 954
5164 56067 658
4539 55865 837
4184 55450 138
5164 56067 535
4738 55650 6
6986 56717 928
3928 55331 553
6274 56550 978
5796 56274 183
6287 56221 794
4960 55747 850
6001 56072 112
3690 55182 141
4605 55971 564
7117 56685 483
4042 55626 477
5157 55923 291
4222 55444 432
7169 56628 246
7039 56572 449
5696 55946 824
6986 56717 70
6415 56310 661
6290 56238 149
4469 55863 50
5056 55921 404
5391 56000 683
6736 56366 345
5988 56072 73
4261 55503 388
6880 56543 518
5355 56009 342
3974 55320 681
4388 55536 785
5369 56272 961
7137 56566 122
6694 56386 259
6640 56385 755
4220 55447 215
4444 55538 272
5187 56074 891
6316 56483 97
3658 55152 178
3682 55244 87
4808 55705 432
6679 56401 675
4345 55569 144
6179 56221 243
5369 56272 524
5011 55739 81
6583 56566 746
4694 55649 302
6125 56273 422
5972 56334 199
4219 55480 972
4467 55894 910
6483 56341 849
6020 56087 199
5767 56245 496
4602 55644 331
7247 56626 821
3605 55156 123
4739 55644 817
4953 55749 774
6154 56237 205
6026 56071 237
7118 56686 883
6630 56358 835
7129 56569 721
6254 56268 690
6146 56265 86
5422 55986 188
5766 56248 60
7027 56448 968
5377 55957 888
3939 55633 885
6840 56685 353
6403 56357 232
5151 56567 178
5792 56269 426
4373 55811 657
7093 56657 35
4602 55644 145
7088 56657 950
5152 56010 186
6456 56339 810
6794 56448 310
6508 56535 215
5955 56456 956
6145 56266 804
5127 55889 513
4993 55738 923
6374 56326 730
7262 56682 453
4657 55591 827
5718 56693 233
5302 55896 573
3692 55186 930
6691 56413 425
5394 56001 480
5368 56001 600
6750 56367 602
4760 55656 750
4466 55857 758
3800 55486 210
4506 55568 838
4834 55685 100
4882 55721 14
6274 56550 724
4082 55367 979
4372 55541 323
6792 56432 495
3818 55532 704
5377 55957 124
6472 56362 309
4227 55481 737
5796 56274 315
6494 56363 164
4262 55482 298
4309 55528 906
6973 56741 269
3859 55246 444
6463 56340 96
4287 55483 131
6299 56478 233
6481 56363 871
5798 56326 665
5953 56092 50
6110 56279 456
6206 56245 544
4222 55444 399
6741 56394 293
7160 56599 396
5375 55973 467
5903 56064 223
6129 56301 952
5427 56001 648
4665 56209 253
5379 55986 967
4266 55486 583
6835 56420 593
5776 56010 439
4033 55332 705
5067 55751 302
4301 55810 472
4451 55537 666
6595 56569 638
6968 56443 359
6295 56536 18
4057 55357 194
6637 56370 912
6375 56323 763
5709 56571 196
6794 56448 113
3777 55210 844
6396 56358 966
5193 56066 245
6706 56385 801
6759 56416 949
7137 56566 710
4642 55926 398
4236 55479 93
4069 55365 633
4542 55833 717
3670 55480 520
6721 56398 615
5044 56186 417
3929 55335 711
4698 55623 573
5882 56029 525
4086 55446 424
4987 55746 384
5295 55978 31
6734 56386 394
5357 55956 745
6681 56419 341
6049 56091 447
7102 56666 798
6146 56265 133
4969 56041 131
6321 56449 738
4554 56193 269
5127 55889 164
4734 55646 29
5293 55953 545
5648 55923 862
4315 55503 303
6712 56421 246
6633 56369 69
7128 56567 850
5004 55711 72
6428 56279 50
5435 55982 287
6012 56101 119
4718 55750 648
5656 55940 340
6002 56104 706
4735 55651 282
4560 55575 478
5733 56575 460
6051 56093 939
7054 56575 154
4192 55469 708
4242 55476 219
5452 55957 994
4007 55327 888
4805 55715 796
5415 55982 218
7376 56749 69
5862 56045 283
4502 55569 425
4419 55867 51
6479 56364 436
4695 55957 210
4729 55626 609
5726 56626 858
5388 55983 279
5202 55824 735
5051 56214 743
4362 55828 198
4031 55604 485
4960 55747 632
4370 55534 605
6731 56385 433
5866 56035 718
5488 56013 651
4755 55660 467
7029 56455 430
5697 55944 972
3972 55297 878
6932 56397 280
6284 56310 726
6967 56447 859
5408 56038 316
5286 56225 51
6932 56397 900
5877 56041 897
7253 56598 126
4792 55925 585
4763 55869 86
6184 56267 91
4882 55721 472
4011 55635 845
5326 56002 483
5175 55955 868
5008 55744 48
6683 56416 55
5391 56000 979
5003 55715 214
4299 55827 7
5495 55896 928
3869 55273 478
5897 56042 966
4290 55527 728
6584 56568 228
7167 56604 554
5189 56074 129
5208 56008 59
6308 56215 546
6197 56191 91
6162 56191 776
4424 55532 561
6422 56328 518
4310 55508 99
4956 55737 626
4805 55715 210
4560 55575 683
4723 56033 922
6387 56328 355
6815 56419 173
4713 56044 608
7307 56720 704
7160 56599 947
3659 55151 184
3849 55274 316
6715 56449 4
6198 56211 12
4566 55630 582
4490 55629 189
6427 56328 274
4696 56354 547
6273 56243 975
7099 56666 344
4554 56193 76
3966 55571 344
4763 55869 112
6512 56567 661
4664 56192 302
6837 56442 5
6786 56448 156
4400 55509 629
4805 55715 25
5486 56030 563
5043 56187 362
6710 56416 45
3844 55321 432
4536 55857 175
5728 56334 650
4873 55926 265
3540 55127 531
3551 55156 627
6721 56398 132
4885 55735 530
4576 55592 320
3932 55337 647
5795 56298 767
6882 56541 975
5489 55990 291
4613 55591 43
4038 55363 190
6000 56102 291
4979 56045 746
4219 55480 43
5328 55982 468
7243 56629 587
5043 56187 977
5034 56190 241
4216 55477 445
6497 56329 342
4482 55617 958
6813 56419 206
4263 55484 186
6737 56365 140
5490 56003 465
6600 56566 249
6382 56365 497
5339 55922 582
6676 56389 409
5292 55926 2
5384 55984 932
6498 56565 465
3661 55154 490
6673 56419 486
3870 55273 303
4357 55829 213
5320 55999 681
7453 56749 886
4293 55509 164
7451 56739 733
7144 56564 366
4452 55536 117
4692 55644 889
7084 56624 878
7450 56722 188
5138 55830 889
6477 56365 662
5786 56251 958
4546 55835 566
6671 56388 503
7238 56660 414
4300 55528 317
7333 56686 972
5156 55925 455
4607 56248 268
5489 55990 618
5015 55707 983
4219 55480 250
3695 55212 37
7454 56751 458
3770 55234 840
5179 55957 163
6369 56217 153
3854 55247 511
5737 56381 698
6809 56454 778
6183 56210 792
6268 56245 836
5330 56000 561
4184 55450 342
4343 55540 993
4079 55363 974
4084 55447 852
5151 56567 90
5798 56326 617
5056 55921 281
5333 56001 220
6498 56565 145
5419 55983 695
5413 55976 902
4978 56036 559
4319 55507 472
5153 56577 228
7081 56684 624
6023 56069 112
6161 56238 510
3765 55508 947
6594 56272 192
4397 55921 803
5207 56018 969
4834 55685 449
5438 56002 238
6688 56412 558
6454 56336 576
5648 55923 548
5435 55982 54
4366 55536 324
4727 55693 155
4540 55863 324
4446 55589 44
6740 56401 492
4445 55869 191
5967 56063 553
6398 56356 438
4643 55946 240
6880 56543 249
4706 55705 110
7044 56591 409
3862 55276 830
6050 56089 503
5412 55981 41
6115 56237 319
5148 56220 7
7144 56564 596
6823 56687 82
3758 55506 814
5192 56066 394
4659 55587 715
7114 56748 439
6740 56401 833
7320 56722 572
4555 56189 293
7165 56603 30
6723 56428 288
5158 55913 24
6968 56443 645
3671 55483 479
5901 56039 754
3580 55157 360
7127 56566 947
4035 55383 499
4012 55327 571
7454 56751 36
6966 56748 894
4284 55863 155
4988 55825 537
6184 56267 326
6013 56074 931
4221 55443 728
4788 55889 324
7325 56717 791
7027 56448 780
4852 55689 639
6421 56274 854
4014 55630 348
4322 55503 739
7143 56572 794
7106 56663 119
7097 56667 49
4553 55584 253
5375 55973 957
5876 56042 68
4768 55944 383
6024 56088 307
4498 55615 195
5062 55803 224
6188 56208 636
6637 56370 428
5898 56045 147
4574 55621 254
7454 56751 685
5974 56314 265
4463 55868 353
4353 55532 361
4026 55325 933
4413 55894 253
5390 56002 758
6661 56366 414
4222 55444 233
6184 56267 686
3847 55298 728
6388 56309 371
6483 56341 888
3537 55116 989
6747 56388 325
4226 55475 307
7096 56683 370
5396 55947 12
5955 56456 241
4280 55503 786
4636 55945 309
4625 55632 42
4440 55539 611
4872 55944 418
4216 55477 736
4441 55532 677
6026 56071 793
6059 56093 745
6422 56328 730
6028 56102 8
4727 55693 215
5881 56038 606
3855 55268 181
5953 56092 933
6837 56442 705
5496 55888 554
6745 56425 902
6013 56074 660
6963 56724 918
6011 56103 500
4854 55685 751
6030 56097 545
6397 56365 241
4063 55364 503
5031 56209 960
4613 55591 727
6503 56564 413
4298 55511 612
5160 55895 672
6452 56366 930
6510 56486 250
6678 56401 501
4021 55620 230
5371 55976 646
5206 56033 386
4206 55471 66
7051 56574 460
4393 55944 137
6744 56399 784
6001 56072 745
5796 56274 280
4643 55946 743
3979 55597 279
5456 55980 256
6151 56265 117
4232 55447 566
4033 55332 980
4649 55621 734
4860 55691 720
6625 56386 207
5039 56220 797
5706 56165 310
3744 55209 892
7320 56722 74
4710 55707 908
4262 55482 214
5864 56047 679
6635 56370 103
6190 56210 980
4313 55857 146
5401 55949 316
5337 55987 825
4231 55444 134
5775 56009 305
6751 56368 537
5903 56064 262
5805 56336 747
4863 55688 442
4467 55894 967
3760 55268 816
6017 56075 418
4443 55539 795
4055 55359 608
3651 55247 629
7058 56593 962
5783 56017 910
3813 55532 149
7300 56707 381
4781 55653 637
6596 56331 186
6643 56386 639
7054 56575 739
6730 56425 560
3870 55273 129
6483 56341 881
3869 55273 155
4278 55505 452
3682 55244 779
3859 55246 79
4315 55503 25
5855 56088 247
3781 55243 29
6699 56411 788
6382 56365 825
5458 56011 118
3820 55542 682
3980 55331 264
3785 55273 173
4989 55743 640
4392 55833 900
6963 56724 139
4372 55541 854
4349 55803 106
4227 55481 716
7113 56711 887
4875 55677 929
4729 55626 486
5449 56030 492
7094 56660 678
6288 56192 563
5199 56067 730
4386 55540 260
6410 56336 595
5188 55803 993
5702 56221 680
5710 56658 209
5303 55980 285
3957 55664 930
3684 55246 211
5980 56338 94
4617 55617 837
7427 56751 599
4749 55633 450
6029 56099 410
4739 55644 251
6162 56191 335
6592 56535 916
6457 56330 76
6726 56394 743
7034 56564 623
4297 55806 282
5739 55976 149
4612 55590 720
4662 55590 621
5738 56002 758
6152 56164 276
4704 55681 521
4444 55538 637
4361 55831 606
6751 56368 957
6825 56717 269
4239 55458 803
6963 56724 630
3784 55269 159
6421 56274 983
4267 55484 98
6498 56565 706
4081 55365 607
5336 55957 184
5155 55946 398
6180 56301 895
5163 55889 931
5767 56245 106
6801 56487 364
5375 55973 299
6128 56236 713
5776 56010 732
4048 55602 750
6388 56309 280
6636 56367 105
5465 55988 809
4210 55444 397
6705 56636 236
5154 55864 179
4562 55570 622
6752 56366 626
4399 55811 492
6754 56414 658
3549 55144 707
6388 56309 325
5888 56041 19
7429 56740 820
4782 55654 877
4450 55540 256
5994 56101 948
6394 56330 833
7456 56727 343
4503 55563 173
3549 55144 260
5157 55923 913
4232 55447 999
6835 56420 147
5067 55751 151
6682 56390 737
6509 56486 444
5476 55986 215
3784 55269 807
4567 55589 175
5314 55952 964
7456 56727 589
5456 55980 434
4559 55597 111
4449 55544 128
7131 56570 894
3931 55350 621
4077 55361 961
7307 56720 33
6755 56413 735
4966 55712 891
7146 56573 383
6815 56419 46
5448 56013 869
6746 56386 365
3551 55156 607
4041 55361 960
5806 56310 897
6137 56270 277
4964 55749 273
6145 56266 83
6432 56309 269
4416 55828 441
7145 56567 795
5883 56033 654
7280 56709 915
4601 55589 874
6829 56453 312
4033 55332 109
3665 55247 704
3549 55144 452
7169 56628 161
6719 56390 739
4629 55630 704
3871 55307 867
5479 56016 268
4703 55617 186
4223 55451 355
5492 56010 190
6760 56425 780
5856 56090 205
6296 56219 5
5334 55928 185
4213 55449 13
5462 55978 562
4741 55704 523
6430 56299 734
5768 56017 771
7097 56667 323
5340 56011 30
6150 56187 56
4743 55645 529
4419 55867 405
3643 55160 238
4835 55688 747
6791 56429 410
4236 55479 919
4977 56047 880
4542 55833 512
4644 55922 146
4321 55504 5
3861 55274 733
6388 56309 838
5345 56010 582
6047 56098 667
6657 56366 212
5023 55858 712
7029 56455 88
3845 55323 907
6666 56371 535
4219 55480 506
5894 56039 720
5791 56255 516
6759 56416 677
4186 55691 329
7280 56709 999
3923 55325 995
6117 56272 62
6389 56270 701
3695 55212 21
5348 55978 649
5377 55957 703
5883 56033 34
6645 56398 224
5020 55852 967
3873 55277 514
4692 55644 658
5189 56074 911
6018 56067 179
3642 55177 409
3552 55089 404
4698 55623 417
6737 56365 707
6806 56419 694
3977 55335 828
4021 55620 693
4500 55543 719
4638 55956 224
5325 55980 367
4736 55631 918
6294 56482 633
5442 55978 638
7043 56576 566
6445 56366 592
5313 55973 456
4453 55535 915
5449 56030 176
6622 56365 853
4242 55476 37
6124 56211 379
6064 56097 449
5799 56325 887
6494 56363 577
6732 56370 463
6603 56567 798
4603 55999 62
4510 55559 270
4896 55712 510
5360 55983 466
4017 55329 619
4362 55828 62
6605 56565 514
6450 56331 149
5779 56338 765
4891 55736 788
3931 55350 156
6142 56219 412
6741 56394 459
4644 55922 637
4885 55735 639
4268 55483 811
4749 55633 431
5874 56039 277
4397 55921 109
6806 56419 387
5877 56041 32
6618 56401 256
5441 56017 166
5477 56030 679
4646 55622 711
4221 55443 170
6318 56186 695
3830 55574 435
4234 55478 432
4989 55743 454
5879 56047 72
6680 56420 287
4700 55709 870
6970 56444 249
4190 55686 768
4534 55863 301
5876 56042 43
5314 55952 388
4058 55358 350
6700 56384 375
5195 56048 946
4322 55503 394
7031 56449 84
4625 55632 460
6059 56093 61
3790 55208 293
5159 55856 569
